Date,Open,High,Low,Close,Volume
2024-12-09,20.450000762939453,20.450000762939453,20.14999961853028,20.25,100000.0
2024-12-10,20.5,20.5,20.25,20.350000381469727,77000.0
2024-12-11,20.350000381469727,20.799999237060547,20.299999237060547,20.299999237060547,249000.0
2024-12-12,20.39999961853028,21.299999237060547,20.350000381469727,20.600000381469727,825000.0
2024-12-13,20.600000381469727,20.600000381469727,20.350000381469727,20.350000381469727,92000.0
2024-12-16,20.299999237060547,20.299999237060547,19.950000762939453,20.299999237060547,244000.0
2024-12-17,20.299999237060547,20.299999237060547,19.64999961853028,20.299999237060547,434000.0
2024-12-18,20.100000381469727,20.100000381469727,19.850000381469727,19.89999961853028,127000.0
2024-12-19,19.850000381469727,20.200000762939453,19.75,20.200000762939453,226000.0
2024-12-20,20.14999961853028,20.14999961853028,19.75,19.850000381469727,161000.0
2024-12-23,19.850000381469727,20.0,19.700000762939453,19.75,197000.0
2024-12-24,19.75,19.89999961853028,19.39999961853028,19.64999961853028,318000.0
2024-12-25,19.600000381469727,19.600000381469727,19.200000762939453,19.549999237060547,298000.0
2024-12-26,19.39999961853028,19.549999237060547,19.25,19.549999237060547,189000.0
2024-12-27,19.350000381469727,19.799999237060547,19.299999237060547,19.75,224000.0
2024-12-30,19.799999237060547,20.0,19.549999237060547,20.0,133000.0
2024-12-31,20.0,20.450000762939453,20.0,20.450000762939453,371000.0
2025-01-02,20.64999961853028,20.64999961853028,20.299999237060547,20.5,166000.0
2025-01-03,20.600000381469727,20.600000381469727,20.39999961853028,20.39999961853028,91000.0
2025-01-06,20.39999961853028,20.89999961853028,20.200000762939453,20.39999961853028,870000.0
2025-01-07,20.600000381469727,20.700000762939453,20.14999961853028,20.14999961853028,163000.0
2025-01-08,20.0,20.5,20.0,20.39999961853028,272000.0
2025-01-09,20.350000381469727,20.5,20.0,20.5,192000.0
2025-01-10,20.200000762939453,20.850000381469727,20.200000762939453,20.850000381469727,454000.0
2025-01-13,20.64999961853028,21.200000762939453,20.600000381469727,20.850000381469727,476000.0
2025-01-14,21.0,21.600000381469727,20.89999961853028,20.950000762939453,219000.0
2025-01-15,21.0,21.0,20.600000381469727,20.799999237060547,105000.0
2025-01-16,20.64999961853028,20.700000762939453,19.950000762939453,20.100000381469727,214000.0
2025-01-17,20.100000381469727,20.64999961853028,20.049999237060547,20.100000381469727,340000.0
2025-01-20,20.100000381469727,20.350000381469727,20.049999237060547,20.100000381469727,79000.0
2025-01-21,20.100000381469727,20.299999237060547,20.0,20.049999237060547,167000.0
2025-01-22,20.25,20.350000381469727,20.14999961853028,20.14999961853028,127000.0
2025-02-03,20.14999961853028,20.14999961853028,19.75,20.100000381469727,107010.0
2025-02-04,20.100000381469727,20.25,20.049999237060547,20.14999961853028,84001.0
2025-02-05,20.450000762939453,20.450000762939453,20.25,20.350000381469727,116002.0
2025-02-06,20.350000381469727,20.450000762939453,20.25,20.350000381469727,102001.0
2025-02-07,20.350000381469727,20.450000762939453,20.200000762939453,20.299999237060547,117003.0
2025-02-10,20.39999961853028,21.0,20.39999961853028,20.799999237060547,469065.0
2025-02-11,21.0,21.299999237060547,20.89999961853028,21.0,301001.0
2025-02-12,21.0,21.0,20.75,20.799999237060547,149001.0
2025-02-13,20.64999961853028,21.700000762939453,20.600000381469727,21.700000762939453,616097.0
2025-02-14,21.950000762939453,23.0,21.950000762939453,22.049999237060547,802102.0
2025-02-17,22.14999961853028,22.14999961853028,21.600000381469727,21.700000762939453,192012.0
2025-02-18,21.64999961853028,22.14999961853028,21.64999961853028,21.89999961853028,175002.0
2025-02-19,21.89999961853028,22.600000381469727,21.850000381469727,22.14999961853028,567500.0
2025-02-20,21.850000381469727,22.25,21.850000381469727,21.850000381469727,292002.0
2025-02-21,21.89999961853028,22.0,21.5,21.549999237060547,192094.0
2025-02-24,21.700000762939453,21.75,21.549999237060547,21.700000762939453,105004.0
2025-02-25,21.64999961853028,21.950000762939453,21.600000381469727,21.600000381469727,116041.0
2025-02-26,21.64999961853028,21.64999961853028,21.39999961853028,21.39999961853028,118005.0
2025-02-27,21.39999961853028,21.39999961853028,21.049999237060547,21.350000381469727,237011.0
2025-03-03,21.100000381469727,21.14999961853028,20.89999961853028,21.100000381469727,72515.0
2025-03-04,20.850000381469727,21.049999237060547,20.600000381469727,20.950000762939453,83003.0
2025-03-05,21.200000762939453,21.350000381469727,20.850000381469727,21.0,91063.0
2025-03-06,21.0,21.100000381469727,20.89999961853028,20.89999961853028,57004.0
2025-03-07,20.75,20.799999237060547,20.549999237060547,20.700000762939453,95254.0
2025-03-10,20.700000762939453,20.700000762939453,20.39999961853028,20.549999237060547,141002.0
2025-03-11,20.600000381469727,20.799999237060547,20.200000762939453,20.5,142007.0
2025-03-12,20.549999237060547,20.64999961853028,20.39999961853028,20.5,58002.0
2025-03-13,20.200000762939453,20.450000762939453,19.799999237060547,20.0,306002.0
