Date,Open,High,Low,Close,Volume
2024-12-09,6.900000095367432,7.0,6.730000019073486,7.0,22001.0
2024-12-10,7.599999904632568,7.599999904632568,6.75,6.989999771118164,31326.0
2024-12-11,6.949999809265137,7.199999809265137,6.869999885559082,6.940000057220459,27003.0
2024-12-12,6.699999809265137,6.900000095367432,6.699999809265137,6.760000228881836,68312.0
2024-12-13,6.789999961853027,6.889999866485596,6.699999809265137,6.71999979019165,46102.0
2024-12-16,6.71999979019165,6.71999979019165,6.400000095367432,6.400000095367432,31003.0
2024-12-17,6.5,6.550000190734863,6.239999771118164,6.550000190734863,34000.0
2024-12-18,6.550000190734863,6.599999904632568,6.550000190734863,6.599999904632568,5001.0
2024-12-19,6.619999885559082,6.849999904632568,6.420000076293945,6.420000076293945,18009.0
2024-12-20,6.579999923706055,6.590000152587891,6.400000095367432,6.400000095367432,28016.0
2024-12-23,6.409999847412109,6.409999847412109,6.400000095367432,6.409999847412109,5729.0
2024-12-24,6.420000076293945,6.510000228881836,6.420000076293945,6.489999771118164,21000.0
2024-12-25,6.5,6.760000228881836,6.449999809265137,6.5,19720.0
2024-12-26,6.599999904632568,7.050000190734863,6.5,6.75,42002.0
2024-12-27,6.75,7.0,6.75,6.829999923706055,37620.0
2024-12-30,6.849999904632568,6.960000038146973,6.71999979019165,6.71999979019165,16361.0
2024-12-31,6.71999979019165,6.989999771118164,6.71999979019165,6.980000019073486,43743.0
2025-01-02,6.849999904632568,6.980000019073486,6.849999904632568,6.980000019073486,4718.0
2025-01-03,6.980000019073486,7.0,6.980000019073486,7.0,24228.0
2025-01-06,6.820000171661377,6.989999771118164,6.809999942779541,6.989999771118164,22046.0
2025-01-07,6.949999809265137,7.090000152587891,6.949999809265137,7.090000152587891,20001.0
2025-01-08,7.099999904632568,7.150000095367432,7.079999923706055,7.150000095367432,31000.0
2025-01-09,7.0,7.110000133514404,7.0,7.090000152587891,46300.0
2025-01-10,6.949999809265137,7.099999904632568,6.949999809265137,7.090000152587891,22002.0
2025-01-13,7.090000152587891,7.110000133514404,7.039999961853027,7.110000133514404,74810.0
2025-01-14,7.110000133514404,7.110000133514404,6.909999847412109,7.110000133514404,20015.0
2025-01-15,7.110000133514404,7.110000133514404,7.110000133514404,7.110000133514404,2003.0
2025-01-16,7.090000152587891,7.110000133514404,7.079999923706055,7.099999904632568,19006.0
2025-01-17,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,1004.0
2025-01-20,7.110000133514404,7.269999980926514,7.0,7.269999980926514,56505.0
2025-01-21,7.269999980926514,7.269999980926514,7.099999904632568,7.230000019073486,66006.0
2025-01-22,7.230000019073486,7.25,7.110000133514404,7.110000133514404,9715.0
2025-02-03,7.110000133514404,7.199999809265137,7.0,7.199999809265137,24038.0
2025-02-04,7.150000095367432,7.150000095367432,7.0,7.099999904632568,28019.0
2025-02-05,7.0,7.059999942779541,6.610000133514404,7.059999942779541,25021.0
2025-02-06,7.0,7.019999980926514,6.760000228881836,7.019999980926514,14005.0
2025-02-07,6.820000171661377,7.0,6.820000171661377,6.980000019073486,24801.0
2025-02-10,6.900000095367432,7.0,6.900000095367432,7.0,16008.0
2025-02-11,7.5,7.5,6.980000019073486,7.0,51006.0
2025-02-12,7.0,7.139999866485596,6.949999809265137,7.099999904632568,42363.0
2025-02-13,7.099999904632568,7.099999904632568,7.0,7.03000020980835,33016.0
2025-02-14,7.03000020980835,7.070000171661377,6.900000095367432,6.909999847412109,19344.0
2025-02-17,6.949999809265137,7.070000171661377,6.949999809265137,7.059999942779541,32121.0
2025-02-18,7.059999942779541,7.059999942779541,6.949999809265137,7.03000020980835,26007.0
