Date,Open,High,Low,Close,Volume
2024-12-09,35.20000076293945,35.20000076293945,34.5,34.5,6000.0
2024-12-10,34.5,34.95000076293945,34.400001525878906,34.400001525878906,8000.0
2024-12-11,34.5,35.900001525878906,34.29999923706055,35.900001525878906,21000.0
2024-12-12,34.599998474121094,34.79999923706055,34.0,34.20000076293945,35000.0
2024-12-13,34.29999923706055,34.75,34.20000076293945,34.20000076293945,6000.0
2024-12-16,34.75,34.75,34.75,34.75,2214.0
2024-12-17,34.0,34.0,33.650001525878906,33.650001525878906,5000.0
2024-12-18,33.650001525878906,33.650001525878906,33.650001525878906,33.650001525878906,4000.0
2024-12-19,35.29999923706055,35.29999923706055,33.54999923706055,33.650001525878906,9000.0
2024-12-20,33.599998474121094,33.599998474121094,33.400001525878906,33.400001525878906,20000.0
2024-12-23,33.349998474121094,33.349998474121094,33.29999923706055,33.29999923706055,12000.0
2024-12-24,33.25,33.25,32.75,32.79999923706055,45000.0
2024-12-25,32.70000076293945,32.70000076293945,31.049999237060547,31.350000381469727,136000.0
2024-12-26,31.39999961853028,31.600000381469727,31.100000381469727,31.39999961853028,22000.0
2024-12-27,31.5,31.5,31.14999961853028,31.14999961853028,23000.0
2024-12-30,31.200000762939453,31.25,31.14999961853028,31.14999961853028,15000.0
2024-12-31,31.14999961853028,32.0,31.100000381469727,31.850000381469727,10000.0
2025-01-02,31.25,31.25,30.799999237060547,30.89999961853028,20000.0
2025-01-03,30.89999961853028,30.89999961853028,30.600000381469727,30.600000381469727,13000.0
2025-01-06,30.600000381469727,30.950000762939453,30.450000762939453,30.89999961853028,35000.0
2025-01-07,30.700000762939453,30.700000762939453,30.39999961853028,30.450000762939453,9000.0
2025-01-08,30.5,30.5,30.350000381469727,30.450000762939453,11001.0
2025-01-09,30.299999237060547,30.75,30.049999237060547,30.700000762939453,49150.0
2025-01-10,30.5,30.5,30.049999237060547,30.200000762939453,19000.0
2025-01-13,30.0,30.0,28.0,28.200000762939453,47000.0
2025-01-14,28.25,28.600000381469727,28.200000762939453,28.600000381469727,21000.0
2025-01-15,27.600000381469727,29.89999961853028,27.600000381469727,29.0,15044.0
2025-01-16,29.549999237060547,29.549999237060547,28.5,28.549999237060547,9000.0
2025-01-17,28.64999961853028,28.850000381469727,28.64999961853028,28.799999237060547,14000.0
2025-01-20,28.75,29.39999961853028,28.700000762939453,28.799999237060547,17000.0
2025-01-21,28.5,29.0,28.450000762939453,29.0,9000.0
2025-01-22,29.0,29.450000762939453,29.0,29.39999961853028,6000.0
2025-02-03,28.950000762939453,29.5,28.600000381469727,29.14999961853028,25000.0
2025-02-04,28.799999237060547,29.0,28.799999237060547,28.950000762939453,14000.0
2025-02-05,29.25,30.0,29.0,29.14999961853028,20000.0
2025-02-06,29.450000762939453,30.0,29.299999237060547,30.0,23000.0
